order,trial_index,time_elapsed,cwid,StartTime,EndTime,rt,word_pair,answer,SHに基づく得点,SH：補足,PickedSample,Classification_ksm,Classification_oka,ageement,CR_ksm,CR_oka,FinalRating,Note_ksm,Note_oka
1119,16,258851,2099674,44928.93247,44928.94191,11868,酒場 - 教会,人が集まる場所,2,NA,0,,2,,,,2,,
1120,17,273086,2099674,44928.93247,44928.94191,14232,理論 - 建物,よく考えて構成するもの,2,構成されるものは構築されなければならないと同義か,0,,2,,,,2,,
1121,18,312025,2099674,44928.93247,44928.94191,38935,ダイヤモンド - 雪片,キラキラしたもの,1,NA,0,,1,,,,1,,
1122,19,427732,2099674,44928.93247,44928.94191,115624,記憶 - 牢獄,ずっととどまっているもの,1,抑留は部分的特徴,0,,1,,,,1,,
1123,20,543597,2099674,44928.93247,44928.94191,115862,鍵 - 答え,クイズの時に使うもの,1,NA,0,,1,,,,1,,
1124,21,574464,2099674,44928.93247,44928.94191,30864,結婚 - 合金,融合したり離れたりする,2,NA,0,,2,,,,2,,
1125,22,640693,2099674,44928.93247,44928.94191,66225,思考 - 網,ポイント次第で良い方にも悪い方向にもいくもの,0,あみが悪い方向に行くかがわからない,1,1,0,0,0,0,0,,あみが悪い方向に行くかがわからない
1126,23,741427,2099674,44928.93247,44928.94191,100730,学位 - 橋,行きたい方向に向かってわたるもの,2,現在地と目的地を繋ぐもの,0,,2,,,,2,,
1127,24,788851,2099674,44928.93247,44928.94191,47420,美術館 - 墓,さまざまなタイプのものがある,1,NA,0,,1,,,,1,,
1128,25,813849,2099674,44928.93247,44928.94191,24995,若者 - 鳥,成長していく途中,1,部分的な特徴が一致,0,,1,,,,1,,
1129,2,31542,839571,44928.93481,44928.94212,11344,鳥 - 飛行機,飛ぶところ,2,NA,0,,2,,,,2,,
1130,3,39439,839571,44928.93481,44928.94212,7892,剣 - 拳銃,武器なところ,2,NA,0,,2,,,,2,,
1131,4,48562,839571,44928.93481,44928.94212,9120,みかん - ボール,丸いところ,1,NA,0,,1,,,,1,,
1132,5,57054,839571,44928.93481,44928.94212,8489,太陽 - 電球,明るいところ,1,NA,0,,1,,,,1,,
1133,6,67772,839571,44928.93481,44928.94212,10715,紙 - 葉っぱ,薄いところ,1,NA,0,,1,,,,1,,
1134,7,76103,839571,44928.93481,44928.94212,8329,山頂 - 針,尖っているところ,2,NA,0,,2,,,,2,,
1135,8,84905,839571,44928.93481,44928.94212,8800,道 - 川,長いところ,1,NA,0,,1,,,,1,,
1136,9,104654,839571,44928.93481,44928.94212,19747,愛 - 薬物,体に効くもの,1,NA,1,1,1,1,,,1,,NA
1137,10,116338,839571,44928.93481,44928.94212,11682,山 - 障害物,大きいところ,1,SHにない,1,1,1,1,,,1,,SHにない
1138,11,142781,839571,44928.93481,44928.94212,26438,輪っか - ネックレス,円なところ,2,NA,0,,2,,,,2,,
1139,12,166882,839571,44928.93481,44928.94212,24098,孤独 - 砂漠,見た目,0,意味不明,0,,0,,,,0,,
1140,13,182194,839571,44928.93481,44928.94212,15309,なぞなぞ - 迷宮,迷うところ,1,混乱すると同義か; SHにない,0,,1,,,,1,,
1141,14,190540,839571,44928.93481,44928.94212,8343,時間 - 川,流れるところ,2,NA,0,,2,,,,2,,
1142,15,203889,839571,44928.93481,44928.94212,13346,会社 - 木,育つところ,1,成長すると同義か,0,,1,,,,1,,
1143,16,214629,839571,44928.93481,44928.94212,10738,酒場 - 教会,人が集まるところ,2,NA,0,,2,,,,2,,
1144,17,252341,839571,44928.93481,44928.94212,37709,理論 - 建物,立つところ,0,成り立つではないので、一般的すぎる（建つなら別）,1,1,0,0,0,0,0,,成り立つではないので、一般的すぎる（建つなら別）
1145,18,264297,839571,44928.93481,44928.94212,11953,ダイヤモンド - 雪片,硬いところ,0,雪片は硬くはないはず,0,,0,,,,0,,
1146,19,290652,839571,44928.93481,44928.94212,26351,記憶 - 牢獄,出てくるところ,1,SHにないが部分的な特徴が一致,1,1,1,1,,,1,,SHにないが部分的な特徴が一致
1147,20,394791,839571,44928.93481,44928.94212,104124,鍵 - 答え,意味が同じところ,1,NA,0,,1,,,,1,,
1148,21,410349,839571,44928.93481,44928.94212,15555,結婚 - 合金,硬いところ,1,NA,0,,1,,,,1,,
1149,22,426008,839571,44928.93481,44928.94212,15658,思考 - 網,絡まるところ,0,意味不明,0,,0,,,,1,,絡み合うと同義か（2023/2/19）
1150,23,452390,839571,44928.93481,44928.94212,26379,学位 - 橋,渡るところ,2,NA,0,,2,,,,2,,
1151,24,473528,839571,44928.93481,44928.94212,21134,美術館 - 墓,静かなところ,1,NA,0,,1,,,,1,,
1152,25,627995,839571,44928.93481,44928.94212,154465,若者 - 鳥,親から飛び立っていくところ,2,NA,0,,2,,,,2,,
1153,2,62933,1653083,44928.92816,44928.94266,39748,鳥 - 飛行機,飛行機の主翼は鳥の翼のようだ,0,比喩で回答している,1,1,0,0,1,1,1,,比喩で回答している→羽があるの同義
1154,3,138836,1653083,44928.92816,44928.94266,75900,剣 - 拳銃,どちらも人を貫くことができる,1,NA,0,,1,,,,1,,
1155,4,151884,1653083,44928.92816,44928.94266,13045,みかん - ボール,どちらも丸い,1,NA,0,,1,,,,1,,
1156,5,169812,1653083,44928.92816,44928.94266,17925,太陽 - 電球,どちらも明るく輝く,1,NA,0,,1,,,,1,,
1157,6,183101,1653083,44928.92816,44928.94266,13285,紙 - 葉っぱ,どちらも薄っぺらい,1,NA,0,,1,,,,1,,
1158,7,199533,1653083,44928.92816,44928.94266,16429,山頂 - 針,先が鋭い,1,鋭いは1,0,,1,,,,1,,
1159,8,224773,1653083,44928.92816,44928.94266,25237,道 - 川,長く続いている,1,NA,0,,1,,,,1,,
1160,9,309789,1653083,44928.92816,44928.94266,85013,愛 - 薬物,他人の助言を聞き入れず主観で行動する,0,わからんでもないが,0,,0,,,,0,,
1161,10,354909,1653083,44928.92816,44928.94266,45118,山 - 障害物,超えるためには自分の気持ちが肝心,1,超える対象が焦点になってない,0,,1,,,,1,,
1162,11,392028,1653083,44928.92816,44928.94266,37117,輪っか - ネックレス,丸くて環状のもの,2,環状は丸と同義か,1,2,2,1,,,2,,環状は丸と同義か
1163,12,429668,1653083,44928.92816,44928.94266,37637,孤独 - 砂漠,誰にも頼ることができない,2,孤立していると同義か; SHにない,0,,2,,,,2,,
1164,13,507044,1653083,44928.92816,44928.94266,77373,なぞなぞ - 迷宮,悩む,1,NA,0,,1,,,,1,,
1165,14,531828,1653083,44928.92816,44928.94266,24782,時間 - 川,ほっといても流れる,2,NA,0,,2,,,,2,,
1166,15,577956,1653083,44928.92816,44928.94266,46126,会社 - 木,太いほど揺るがない,1,SHにない,0,,1,,,,1,,
1167,16,601684,1653083,44928.92816,44928.94266,23725,酒場 - 教会,自己陶酔,0,説明が不完全,1,1,0,0,0,0,0,,説明が不完全
1168,17,640892,1653083,44928.92816,44928.94266,39206,理論 - 建物,理屈の上で成り立っている,1,小さな部品を積み重ねてできる都同義,0,,1,,,,1,,
1169,18,666869,1653083,44928.92816,44928.94266,25973,ダイヤモンド - 雪片,煌めいている,1,NA,0,,1,,,,1,,
1170,19,890388,1653083,44928.92816,44928.94266,223515,記憶 - 牢獄,遡って無かったことに出来ない,0,牢獄の特徴を押さえていない,0,,0,,,,0,,
1171,20,1019772,1653083,44928.92816,44928.94266,129382,鍵 - 答え,到達へ必要なもの,2,目標を達成するものと同義か,1,,2,,,,2,,
1172,21,1053260,1653083,44928.92816,44928.94266,33485,結婚 - 合金,結びついてできるもの,2,NA,1,2,2,1,,,2,,NA
1173,22,1108116,1653083,44928.92816,44928.94266,54854,思考 - 網,ひとつではない,0,説明不足,0,,0,,,,0,,
1174,23,1183492,1653083,44928.92816,44928.94266,75373,学位 - 橋,次の場所へ向かうためのもの,2,NA,1,,2,,,,2,,
1175,24,1230148,1653083,44928.92816,44928.94266,46653,美術館 - 墓,現在でも未来でもない過去のもの,1,NA,0,,1,,,,1,,
1176,25,1250259,1653083,44928.92816,44928.94266,20109,若者 - 鳥,羽ばたける,2,NA,0,,2,,,,2,,
1177,2,31584,819433,44928.93742,44928.9436,12028,鳥 - 飛行機,空が飛べる,2,NA,0,,2,,,,2,,
1178,3,51710,819433,44928.93742,44928.9436,20120,剣 - 拳銃,戦うために使うもの、攻撃に使うもの,1,NA,0,,1,,,,1,,
1179,4,60447,819433,44928.93742,44928.9436,8734,みかん - ボール,形が円形,2,NA,1,2,2,1,,,2,,NA
1180,5,68846,819433,44928.93742,44928.9436,8393,太陽 - 電球,明るく光る,2,NA,0,,2,,,,2,,
1181,6,83043,819433,44928.93742,44928.9436,14195,紙 - 葉っぱ,手で折り曲げることが出来る,1,NA,0,,1,,,,1,,
1182,7,101307,819433,44928.93742,44928.9436,18256,山頂 - 針,先端が尖っている,2,NA,0,,2,,,,2,,
1183,8,134337,819433,44928.93742,44928.9436,33024,道 - 川,自然の中にある,1,自然の中にあるはKHにない,0,,1,,,,1,,
1184,9,144729,819433,44928.93742,44928.9436,10389,愛 - 薬物,依存性がある,2,"2点とした（1→2, v3）",0,,2,,,,2,,
1185,10,160026,819433,44928.93742,44928.9436,15295,山 - 障害物,邪魔になることがある,2,NA,0,,2,,,,2,,
1186,11,184458,819433,44928.93742,44928.9436,24428,輪っか - ネックレス,円形で繋がっている,2,NA,1,2,2,1,,,2,,NA
1187,12,204563,819433,44928.93742,44928.9436,20103,孤独 - 砂漠,寂しい雰囲気がある、独りぼっち。,2,NA,0,,2,,,,2,,
1188,13,217931,819433,44928.93742,44928.9436,13365,なぞなぞ - 迷宮,解明出来ないことがある,2,解決できると同義か; SHにはない,0,,2,,,,2,,
1189,14,230390,819433,44928.93742,44928.9436,12454,時間 - 川,「流れ」が存在する,2,流れると同義,0,,2,,,,2,,
1190,15,248793,819433,44928.93742,44928.9436,18402,会社 - 木,根を張って地道に育てるもの,1,一般的な回答かはわからない,0,,1,,,,1,,
1191,16,259012,819433,44928.93742,44928.9436,10218,酒場 - 教会,人が多く集まる場所,2,NA,0,,2,,,,2,,
1192,17,271725,819433,44928.93742,44928.9436,12710,理論 - 建物,基礎がしっかりしていないと成立しない,2,NA,0,,2,,,,2,,
1193,18,279630,819433,44928.93742,44928.9436,7903,ダイヤモンド - 雪片,キラキラ輝いている,1,NA,0,,1,,,,1,,
1194,19,347148,819433,44928.93742,44928.9436,67516,記憶 - 牢獄,囚われている,2,NA,0,,2,,,,2,,
1195,20,413785,819433,44928.93742,44928.9436,66634,鍵 - 答え,何かを解き明かす,1,問題を解決するものと同義か,0,,1,,,,1,,
1196,21,440652,819433,44928.93742,44928.9436,26865,結婚 - 合金,他の物（他人）同士が一緒になる,2,NA,0,,2,,,,2,,
1197,22,461568,819433,44928.93742,44928.9436,20914,思考 - 網,どちらも「巡らせる」ことがある,2,NA,0,,2,,,,2,,
1198,23,490698,819433,44928.93742,44928.9436,29126,学位 - 橋,どちらも落ちる、落とす恐れがある,1,落とす恐れがあるは新規; 部分,0,,1,,,,1,,
1199,24,503977,819433,44928.93742,44928.9436,13269,美術館 - 墓,静かな場所,1,NA,0,,1,,,,1,,
1200,25,529304,819433,44928.93742,44928.9436,25326,若者 - 鳥,若者の場合は比喩になるけど羽ばたくことが出来る,2,NA,0,,2,,,,2,,
1201,2,16792,1653418,44928.93627,44928.94367,11097,鳥 - 飛行機,空を飛ぶ,2,NA,0,,2,,,,2,,
1202,3,30666,1653418,44928.93627,44928.94367,13870,剣 - 拳銃,武器として使う,2,NA,0,,2,,,,2,,
1203,4,42640,1653418,44928.93627,44928.94367,11970,みかん - ボール,球状である,2,NA,0,,2,,,,2,,
1204,5,56952,1653418,44928.93627,44928.94367,14308,太陽 - 電球,照らすもの,2,NA,0,,2,,,,2,,
1205,6,69324,1653418,44928.93627,44928.94367,12367,紙 - 葉っぱ,よく燃えるもの,1,燃えないものもあるから悩ましい,1,1,1,1,,,1,,燃えないものもあるから悩ましい
1206,7,83662,1653418,44928.93627,44928.94367,14336,山頂 - 針,先が尖っているもの,2,NA,0,,2,,,,2,,
1207,8,107423,1653418,44928.93627,44928.94367,23756,道 - 川,人が往来出来るもの,2,人が往来できるは、移動できるの亜種か,0,,2,,,,2,,
1208,9,134848,1653418,44928.93627,44928.94367,27422,愛 - 薬物,中毒になる危険性があるもの,2,NA,0,,2,,,,2,,
1209,10,156409,1653418,44928.93627,44928.94367,21557,山 - 障害物,大きなもので移動を遮る,2,移動を遮るは進歩の障害か,0,,2,,,,2,,
1210,11,181770,1653418,44928.93627,44928.94367,25357,輪っか - ネックレス,丸いもの,2,NA,0,,2,,,,2,,
1211,12,200792,1653418,44928.93627,44928.94367,19019,孤独 - 砂漠,荒涼としたもの,2,NA,0,,2,,,,2,,
1212,13,225549,1653418,44928.93627,44928.94367,24751,なぞなぞ - 迷宮,答えを得るのが難しいもの,1,複雑だと同義か; SHにない,0,,1,,,,1,,
1213,14,251508,1653418,44928.93627,44928.94367,25955,時間 - 川,永遠に流れるもの,2,NA,1,2,2,1,,,2,,NA
1214,15,285087,1653418,44928.93627,44928.94367,33575,会社 - 木,土台となり支えてくれるもの,1,NA,0,,1,,,,1,,
1215,16,305918,1653418,44928.93627,44928.94367,20826,酒場 - 教会,人々が集まるもの,2,NA,0,,2,,,,2,,
1216,17,357102,1653418,44928.93627,44928.94367,51180,理論 - 建物,組み立てて利用するもの,2,NA,0,,2,,,,2,,
1217,18,375543,1653418,44928.93627,44928.94367,18436,ダイヤモンド - 雪片,輝きを放つもの,1,NA,0,,1,,,,1,,
1218,19,410307,1653418,44928.93627,44928.94367,34760,記憶 - 牢獄,閉じ込めて保持するもの,2,NA,0,,2,,,,2,,
1219,20,435067,1653418,44928.93627,44928.94367,24755,鍵 - 答え,何かを開いて解決するもの,1,NA,0,,1,,,,1,,
1220,21,465148,1653418,44928.93627,44928.94367,30077,結婚 - 合金,輝かしくて明るいもの,1,NA,0,,1,,,,1,,
1221,22,540979,1653418,44928.93627,44928.94367,75827,思考 - 網,構築するもの,1,作るものというのは新規項目,1,1,1,1,,,1,,作るものというのは新規項目
1222,23,579626,1653418,44928.93627,44928.94367,38644,学位 - 橋,架け橋となるもの,0,同語反復で説明がない,0,,0,,,,0,,
1223,24,605124,1653418,44928.93627,44928.94367,25494,美術館 - 墓,記念として保管されるもの,2,NA,0,,2,,,,2,,
1224,25,638333,1653418,44928.93627,44928.94367,33206,若者 - 鳥,未来や空に飛んでいくもの,2,NA,0,,2,,,,2,,
1225,2,29449,2912766,44928.92586,44928.94421,12274,鳥 - 飛行機,空を飛ぶ,2,NA,0,,2,,,,2,,
1226,3,38152,2912766,44928.92586,44928.94421,8698,剣 - 拳銃,武器,2,NA,0,,2,,,,2,,
1227,4,44248,2912766,44928.92586,44928.94421,6092,みかん - ボール,丸い,1,NA,0,,1,,,,1,,
1228,5,53960,2912766,44928.92586,44928.94421,9708,太陽 - 電球,光り輝く,1,輝くが主,0,,1,,,,1,,
1229,6,63279,2912766,44928.92586,44928.94421,9314,紙 - 葉っぱ,薄い,1,NA,0,,1,,,,1,,
1230,7,73255,2912766,44928.92586,44928.94421,9972,山頂 - 針,尖っている,2,NA,0,,2,,,,2,,
1231,8,113214,2912766,44928.92586,44928.94421,39955,道 - 川,輸送路として使う,2,輸送路は交通路の亜種か,0,,2,,,,2,,
1232,9,160773,2912766,44928.92586,44928.94421,47555,愛 - 薬物,止められない,2,"2点とした（1→2, v3）",0,,2,,,,2,,
1233,10,185164,2912766,44928.92586,44928.94421,24388,山 - 障害物,行く手を遮る,2,邪魔の胴着か,0,,2,,,,2,,
1234,11,222731,2912766,44928.92586,44928.94421,37562,輪っか - ネックレス,中に何かを通す,1,SHにない,0,,1,,,,1,,
1235,12,304465,2912766,44928.92586,44928.94421,81730,孤独 - 砂漠,人がいない,2,NA,1,,2,,,,2,,
1236,13,337024,2912766,44928.92586,44928.94421,32555,なぞなぞ - 迷宮,答えがわからない,2,解決できると同義; SHにない,0,,2,,,,2,,
1237,14,345903,2912766,44928.92586,44928.94421,8876,時間 - 川,流れる,2,NA,0,,2,,,,2,,
1238,15,392615,2912766,44928.92586,44928.94421,46707,会社 - 木,多様な種類がある,0,NA,0,,0,,,,0,,
1239,16,401791,2912766,44928.92586,44928.94421,9172,酒場 - 教会,人が集う,2,NA,0,,2,,,,2,,
1240,17,433286,2912766,44928.92586,44928.94421,31490,理論 - 建物,組み立てるもの,2,NA,0,,2,,,,2,,
1241,18,452525,2912766,44928.92586,44928.94421,19235,ダイヤモンド - 雪片,キラキラしている,1,NA,0,,1,,,,1,,
1242,19,471884,2912766,44928.92586,44928.94421,19355,記憶 - 牢獄,捕らわれる,2,囚われると同義,0,,2,,,,2,,
1243,20,821212,2912766,44928.92586,44928.94421,349324,鍵 - 答え,適合する,1,SHにないが部分的特徴は捉えている,0,,1,,,,1,,
1244,21,835835,2912766,44928.92586,44928.94421,14620,結婚 - 合金,結合する,2,NA,0,,2,,,,2,,
1245,22,861211,2912766,44928.92586,44928.94421,25371,思考 - 網,緻密である,1,新規項目,0,,1,,,,1,,
1246,23,1305960,2912766,44928.92586,44928.94421,444745,学位 - 橋,複数の種類がある,1,部分的な特徴が一致,0,,1,,,,1,,
1247,24,1561581,2912766,44928.92586,44928.94421,255617,美術館 - 墓,美しい埋葬品,1,NA,0,,1,,,,1,,
1248,25,1581708,2912766,44928.92586,44928.94421,20123,若者 - 鳥,羽ばたく,2,NA,0,,2,,,,2,,
1249,2,27469,711720,44928.93182,44928.9445,15130,鳥 - 飛行機,どちらも空を飛ぶことができる,2,NA,0,,2,,,,2,,
1250,3,63374,711720,44928.93182,44928.9445,35901,剣 - 拳銃,どちらも殺傷能力がある,1,NA,0,,1,,,,1,,
1251,4,139822,711720,44928.93182,44928.9445,76445,みかん - ボール,どちらも形状が球体、もしくは球体に近い,2,NA,0,,2,,,,2,,
1252,5,156458,711720,44928.93182,44928.9445,16633,太陽 - 電球,どちらも光を放つ,2,NA,0,,2,,,,2,,
1253,6,181416,711720,44928.93182,44928.9445,24955,紙 - 葉っぱ,どちらも薄く植物繊維でできている,2,植物繊維は2,0,,2,,,,2,,
1254,7,190352,711720,44928.93182,44928.9445,8933,山頂 - 針,どちらも尖っている,2,NA,0,,2,,,,2,,
1255,8,200656,711720,44928.93182,44928.9445,10301,道 - 川,どちらも長く伸びている,1,NA,0,,1,,,,1,,
1256,9,251061,711720,44928.93182,44928.9445,50402,愛 - 薬物,どちらも気持ち良くする作用がある,1,NA,0,,1,,,,1,,
1257,10,301436,711720,44928.93182,44928.9445,50373,山 - 障害物,どちらも超えるために頑張らなければならない,2,NA,0,,2,,,,2,,
