level_0,index,word1,word2,answer,labels,text,kFold
1683,1186,なぞなぞ,迷宮,悩ましいところや深みにはまると抜け出せない点が似ています,2,なぞなぞ[SEP]迷宮[SEP]悩ましいところや深みにはまると抜け出せない点が似ています,6
1684,1187,時間,川,一方向にのみ流れるところが似ています,2,時間[SEP]川[SEP]一方向にのみ流れるところが似ています,3
1685,1188,会社,木,会社が人々の生活を支え、木は自然環境を支えているという意味で、支えているというところが似ています,1,会社[SEP]木[SEP]会社が人々の生活を支え、木は自然環境を支えているという意味で、支えているというところが似ています,4
1686,1189,酒場,教会,どちらの施設も様々な人が交流し、時には悩みを相談することもあるという点で似ています,2,酒場[SEP]教会[SEP]どちらの施設も様々な人が交流し、時には悩みを相談することもあるという点で似ています,8
1687,1190,理論,建物,小さいことや細かいことの積み重ねで構成されている点が似ています,1,理論[SEP]建物[SEP]小さいことや細かいことの積み重ねで構成されている点が似ています,1
1688,1191,ダイヤモンド,雪片,透明でキラキラ輝いてキレイなところが似ています,1,ダイヤモンド[SEP]雪片[SEP]透明でキラキラ輝いてキレイなところが似ています,3
1689,1192,記憶,牢獄,過去の経験が原因で苦しみを味わうというところが似ています,1,記憶[SEP]牢獄[SEP]過去の経験が原因で苦しみを味わうというところが似ています,7
1690,1193,結婚,合金,２つのものが組み合わさって新しい１つのかたちになるところが似ています,2,結婚[SEP]合金[SEP]２つのものが組み合わさって新しい１つのかたちになるところが似ています,2
1691,1194,思考,網,思考は脳内で、網は現実世界で四方八方に張り巡らせる点が似ています,2,思考[SEP]網[SEP]思考は脳内で、網は現実世界で四方八方に張り巡らせる点が似ています,0
1692,1195,美術館,墓,自分の心に訴えたり、思考やセンスを整理整頓する場所という点で似ています,1,美術館[SEP]墓[SEP]自分の心に訴えたり、思考やセンスを整理整頓する場所という点で似ています,6
1693,1196,愛,薬物,恍惚感を得る,1,愛[SEP]薬物[SEP]恍惚感を得る,2
1694,1197,山,障害物,行き先を塞ぐ,2,山[SEP]障害物[SEP]行き先を塞ぐ,1
1695,1198,輪っか,ネックレス,首にかけれる,1,輪っか[SEP]ネックレス[SEP]首にかけれる,0
1696,1199,理論,建物,作り上げていく,1,理論[SEP]建物[SEP]作り上げていく,6
1697,1200,ダイヤモンド,雪片,光り輝く,1,ダイヤモンド[SEP]雪片[SEP]光り輝く,5
1698,1201,記憶,牢獄,詰め込む,1,記憶[SEP]牢獄[SEP]詰め込む,1
1699,1202,結婚,合金,２つが１つになる,2,結婚[SEP]合金[SEP]２つが１つになる,1
1700,1203,山,障害物,超えないと進めない,2,山[SEP]障害物[SEP]超えないと進めない,4
1701,1204,会社,木,伸びる,1,会社[SEP]木[SEP]伸びる,4
1702,1205,酒場,教会,集う,2,酒場[SEP]教会[SEP]集う,7
1703,1206,思考,網,重なる,1,思考[SEP]網[SEP]重なる,3
1704,1207,美術館,墓,受け継ぐ,1,美術館[SEP]墓[SEP]受け継ぐ,4
1705,1208,剣,拳銃,人を殺める,1,剣[SEP]拳銃[SEP]人を殺める,8
1706,1210,愛,薬物,欲する,1,愛[SEP]薬物[SEP]欲する,6
1707,1211,山,障害物,突破が困難,1,山[SEP]障害物[SEP]突破が困難,0
1708,1212,時間,川,永遠,1,時間[SEP]川[SEP]永遠,3
1709,1213,会社,木,集まる,1,会社[SEP]木[SEP]集まる,1
1710,1215,理論,建物,硬い,1,理論[SEP]建物[SEP]硬い,1
1711,1216,記憶,牢獄,覚える,0,記憶[SEP]牢獄[SEP]覚える,7
1712,1217,思考,網,アメーバ状,2,思考[SEP]網[SEP]アメーバ状,1
1713,1218,美術館,墓,飾る,1,美術館[SEP]墓[SEP]飾る,3
